File Component,Field Name,Field Description,Level,Type,Length,Repricer,Position
Detail,RENDERING_PROVIDER_ID,"The value in this field represents the rendering provider when the Rendering Provider is different than the Attending Provider. This number is the identification number unique to the provider or facility in the client’s system. When the Rendering provider is the same as the Attending provider, please provide the Attending Provider's information here. Required for CV.  (2310D, REF02)",Claim,,,N,322
Detail,RENDERING_TAXGROUP_ID,"The value in this field represents the rendering provider's tax identification number when it is different than the Attending provider.  When the Rendering provider is the same as the Attending provider, please provide the Attending Provider's information here. Required for CV. (2310D, REF02, REF*EI)",Claim,,,N,323
Detail,RENDERING_NPI,"The value in this field represents the CMS National Provider Identifier (NPI) for the rendering provider when it is different than the Attending provider.  When the Rendering provider is the same as the Attending provider, please provide the Attending Provider's information here. Default to spaces if value is not available. Required for CV. (2310D, NM109)",Claim,,,N,324
Detail,RENDERING_STATE_LICENSE,"The value in this field represents the Sate License number for the rendering provider providing this service when it is different than the Attending provider.  A non-zero value is required.  When the Rendering provider is the same as the Attending provider, please provide the Attending Provider's information here. (2310D, REF02)",Claim,,,N,325
Detail,RENDERING_SPECIALTY_CODE,"The value in this field represents the specialty of the rendering provider or facility, as defined in the client's claim system.  When the Rendering provider is the same as the Attending provider, please provide the Attending Provider's information here. Required for CV.",Claim,,,N,326
Detail,RENDERING_TAXONOMY_CODE,Industry standard taxonomy code of the rendering provider used by CMS and sourced by the National Uniform Claim Committee. A list of taxonomy codes is available via http://www.wpc-edi.com/reference/codelists/healthcare/health-care-provider-taxonomy-code-set/. Required for CV.,Claim,,,N,327
Detail,RENDERING_ENTITY_TYPE,"Expected Values are:  'P' = Person.  (2310D, NM101)",Claim,,,N,328
Detail,RENDERING_LAST_NAME,"The value in this field represents the rendering provider’s last name when it is different than the Attending provider.  When the Rendering provider is the same as the Attending provider, please provide the Attending Provider's information here. Required for CV. (2310D, NM103)",Claim,,,N,329
Detail,RENDERING_FIRST_NAME,"The value in this field represents the rendering provider’s first name when it is different than the Attending provider. When the Rendering provider is the same as the Attending provider, please provide the Attending Provider's information here. Required for CV.  (2310D, NM104)",Claim,,,N,330
Detail,RENDERING_MIDDLE_NAME,"The value in this field represents the rendering provider’s middle name when it is different than the Attending provider. (2310D, NM105)",Claim,,,N,331
Detail,RENDERING_NAME_SUFFIX,"The value in this field represents the rendering provider's suffix, as required, when it is different than the Attending provider.  When the Rendering provider is the same as the Attending provider, please provide the Attending Provider's information here. (2310D, NM107)",Claim,,,N,332
Detail,RENDERING_ADDRESS_01,"The value in this field represents the first line of the rendering provider's address when it is different than the Attending provider. When the Rendering provider is the same as the Attending provider, please provide the Attending Provider's information here.",Claim,,,N,333
Detail,RENDERING_ADDRESS_02,"The value in this field represents the second line of the rendering provider's address when it is different than the Attending provider. When the Rendering provider is the same as the Attending provider, please provide the Attending Provider's information here.",Claim,,,N,334
Detail,RENDERING_CITY,"The value in this field represents the city of the rendering provider's address when it is different than the Attending provider.  When the Rendering provider is the same as the Attending provider, please provide the Attending Provider's information here.",Claim,,,N,335
Detail,RENDERING_STATE,"The value in this field represents the state of the rendering provider's address when it is different than the Attending provider. When the Rendering provider is the same as the Attending provider, please provide the Attending Provider's information here.   Required for CV.",Claim,,,N,336
Detail,RENDERING_ZIP,"The value in this field represents the postal ZIP code for the rendering provider when it is different than the Attending provider.  The value is the basic five digit ZIP code. When the Rendering provider is the same as the Attending provider, please provide the Attending Provider's information here.  Required for CV.",Claim,,,N,337
Detail,RENDERING_ZIP_PLUS_FOUR,"The value in this field represents the four digit add-on code for the expanded ZIP code.  The value is four digits. When the Rendering provider is the same as the Attending provider, please provide the Attending Provider's information here.",Claim,,,N,338
Detail,RENDERING_COUNTRY,"The value in this field represents the country of the rendering provider's address when it is different than the Attending provider. When the Rendering provider is the same as the Attending provider, please provide the Attending Provider's information here.",Claim,,,N,339
Detail,RENDERING_COUNTRY_SUBDIVISION,"The value in this field represents the country subdivision code for the rendering provider's address when it is different than the Attending provider.  This is only used for international addresses. When the Rendering provider is the same as the Attending provider, please provide the Attending Provider's information here.",Claim,,,N,340
Detail,RENDERING_PHONE_COUNTRY_CODE,"This field represents the unique country code for international dialing for the rendering provider's primary phone number when it is different than the Attending provider. When the Rendering provider is the same as the Attending provider, please provide the Attending Provider's information here.",Claim,,,N,341
Detail,RENDERING_PHONE,"The value in this field represents the rendering provider's telephone number when it is different than the Attending provider. When the Rendering provider is the same as the Attending provider, please provide the Attending Provider's information here.",Claim,,,N,342
Detail,RENDERING_PHONE_EXT,"The value in this field represents the rendering provider's primary telephone extension when it is different than the Attending provider. When the Rendering provider is the same as the Attending provider, please provide the Attending Provider's information here.",Claim,,,N,343
Detail,RENDERING_ALT_PHONE_COUNTRY_CODE,This field represents the unique country code for international dialing for the rendering provider's alternate phone number when it is different than the Attending provider.,Claim,,,N,344
Detail,RENDERING_ALT_PHONE,The value in this field represents the rendering provider's alternate telephone number when it is different than the Attending provider.,Claim,,,N,345
Detail,RENDERING_ALT_PHONE_EXT,The value in this field represents the rendering provider's alternate telephone extension when it is different than the Attending provider.,Claim,,,N,346
Detail,RENDERING_FAX_COUNTRY_CODE,"This field represents the unique country code for international dialing for the rendering provider's fax number when it is different than the Attending provider.  When the Rendering provider is the same as the Attending provider, please provide the Attending Provider's information here.",Claim,,,N,347
Detail,RENDERING_FAX,"The value in this field represents the rendering provider's fax number when it is different than the Attending provider.  When the Rendering provider is the same as the Attending provider, please provide the Attending Provider's information here.",Claim,,,N,348
Detail,BILLING_PROVIDER_ID,"The value in this field represents the billing provider or facility, which is separate from where the services were rendered.  This number is the identification number unique to the provider or facility in the client’s system.  This is the same as the Billing Provider Commercial Number in the 837 transaction. Previously FACILITY_ID and the provider identifier used for processing on Institutional claims.",Claim,,,N,349
Detail,BILLING_TAXGROUP_ID,"The value in this field represents the provider’s tax identification number. This number represents the billing provider or facility.  (2010AA, REF02)  Same as TAXGROUP_ID in previous layout versions and used for processing for Institutional claims.",Claim,,,Y,350
Detail,BILLING_NPI,"The value in this field represents the CMS National Provider Identifier (NPI) for the billing provider or admitting facility providing this service. For PPM, default to spaces if value is not available.   (2010AA, NM109) (Same as NPI in previous layout versions.)",Line,,,Y,351
Detail,BILLING_STATE_LICENSE,The value in this field represents the Sate License number for the billing provider or facility associated with this service.  A non-zero value is required.  This is the same as the Billing Provider Secondary Identifier in the 837 transaction.,Claim,,,N,352
Detail,BILLING_SPECIALTY_CODE,"The value in this field represents the specialty of the billing provider or facility, as defined in the client's claim system.",Claim,,,N,353
Detail,BILLING_TAXONOMY_CODE,Industry standard taxonomy code of the billing provider used by CMS and sourced by the National Uniform Claim Committee. A list of taxonomy codes is available via http://www.wpc-edi.com/reference/codelists/healthcare/health-care-provider-taxonomy-code-set/.,Claim,,,N,354
Detail,BILLING_CURRENCY_CODE,"This field represents the ISO currency code for the billing provider and should correlate with the currency of the funds in which the provider is to be paid.  (2000A, CUR02)",Claim,,,N,355
Detail,BILLING_ENTITY_TYPE,"This field defines the entity type for the billing provider.  The billing provider is required by CMS when the billing provider is different than the rendering provider.  Expected Value is 'E', Other Entity or Facility. (2010AA, NM102)",Claim,,,N,356
Detail,BILLING_FULL_NAME,"This field represents the Billing Provider's Organizational Name.  (2010AA, NM103)",Claim,,,Y,357
Detail,BILLING_ADDRESS_01,"The value in this field represents the first line of the billing entity's address. The Billing Provider Address must be a street address. Post Office Box or Lock Box addresses are to be sent in the Pay-To Address fields, if necessary.

For CCV, this address will be used for provider mailings if no other address is provided during the implementation. (Loop ID-2010AB)  (2010AA, N301)",Claim,,,Y,358
Detail,BILLING_ADDRESS_02,"The value in this field represents the second line of the billing entity's address.

For CCV, this address will be used for provider mailings if no other address is provided during the implementation.  (2010AA, N302)",Claim,,,Y,359
Detail,BILLING_CITY,"The value in this field represents the city of the billing entity's address.

For CCV, this address will be used for provider mailings if no other address is provided during the implementation.  (2010AA, N401)",Claim,,,Y,360
Detail,BILLING_STATE,"The value in this field represents the state of the billing entity's address.

For CCV, this address will be used for provider mailings if no other address is provided during the implementation.  (2010AA, N402)",Claim,,,Y,361
Detail,BILLING_ZIP,"The value in this field represents the postal ZIP code for the billing entity.  The value is the basic five digit ZIP code.

For CCV, this address will be used for provider mailings if no other address is provided during the implementation.  (2010AA, N403)",Line,,,Y,362
Detail,BILLING_ZIP_PLUS_FOUR,"The value in this field represents the four digit add-on code for the expanded ZIP code for the billing provider.  The value is four digits.   (2010AA, N403)",Line,,,Y,363
Detail,BILLING_COUNTRY,"The value in this field represents the country of the billing entity's  address.  (2010AA, N404)",Claim,,,Y,364
Detail,BILLING_COUNTRY_SUBDIVISION,"The value in this field represents the country subdivision code for the billing entity's address.  This is only used for international addresses.(2010AA, N407)",Claim,,,N,365
Detail,BILLING_CONTACT_NAME,"Billing Provider Contact Name (23010AA, PER02)",Claim,,,N,366
Detail,BILLING_PHONE_COUNTRY_CODE,"This field represents the unique country code for international dialing for the billing entity's primary phone number.  (2010AA, PER segment)",Claim,,,N,367
Detail,BILLING_PHONE,"The value in this field represents the billing entity's telephone number.   (2010AA, PER segment)",Claim,,,N,368
Detail,BILLING_PHONE_EXT,"The value in this field represents the billing entity's primary telephone extension. (2010AA, PER segment)",Claim,,,N,369
Detail,BILLING_ALT_PHONE_COUNTRY_CODE,"This field represents the unique country code for international dialing for the billing entity's alternate phone number. (2010AA, PER segment)",Claim,,,N,370
Detail,BILLING_ALT_PHONE,"The value in this field represents the billing entity's alternate telephone number. (2010AA, PER segment)",Claim,,,N,371
Detail,BILLING_ALT_PHONE_EXT,"The value in this field represents the billing entity's alternate telephone extension.(2010AA, PER segment)",Claim,,,N,372
Detail,BILLING_FAX_COUNTRY_CODE,"This field represents the unique country code for international dialing for the billing entity's fax number. (2010AA, PER segment)",Claim,,,N,373
Detail,BILLING_FAX,"The value in this field represents the billing entity's fax number. (2010AA, PER segment)",Claim,,,N,374
Detail,CLIENT_CONTRACT_ID,The value in this field represents the client's contract identification number for the provider or  facility submitting the claim.,Line,,,N,375
Detail,CONTRACT_TYPE_CODE,"The is the contract type as defined in the 837 for Post Adjudicated Claim reporting and represents the predominant payment methodology utilized in claim payment. CMS values for this field are:
01 Diagnosis Related Group (DRG)
02 Per Diem
03 Variable Per Diem
04 Flat
05 Capitated
06 Percent
09 Other
80 APC
81 APG (Not supported at this time.)
(2300, CN101)",Line,,,N,376
Detail,CONTRACT_AMOUNT,"Contract Amount for the claim being submitted. (2300, CN102)",Line,,,N,377
Detail,CONTRACT_PCT,"Contract Percentage for the claim being submitted. (2300, CN103)",Line,,,N,378
Detail,CONTRACT_CODE,"Contract Code for the claim being submitted. (2300, CN104)",Line,,,N,379
Detail,CONTRACT_TERMS_DISC_PCT,"This field represents the terms discount percentage for the claim being submitted. (2300, CN105)",Line,,,N,380
Detail,CONTRACT_VERSION_ID,"This field represents the contract version identifier for the claim being submitted. (2300, CN106)",Line,,,N,381
Detail,LINE_SEQ,"The value in this field represents the sequential number associated to the line number on the claim. As an example: the number 0002 should be sent in this field for the second line on the claim.  Required for CV. (2400, LX01)",Line,,,Y,382
